timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1572365698234,198,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,120,0,0
1572365698169,270,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,192,0,0
1572365698241,208,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,125,0,0
1572365698238,214,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,147,0,0
1572365698263,199,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,186,0,0
1572365698348,216,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,151,0,0
1572365698398,184,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,108,0,0
1572365698386,196,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,127,0,1
1572365698369,230,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,152,0,0
1572365698414,190,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,123,0,0
1572365698365,245,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,168,0,1
1572365698421,194,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,130,0,0
1572365698416,199,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,135,0,0
1572365698397,223,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,146,0,0
1572365698429,199,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,132,0,0
1572365698432,196,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,125,0,0
1572365698452,194,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,125,0,0
1572365698440,211,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,140,0,0
1572365698449,211,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,153,0,0
1572365698463,206,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,185,0,0
1572365698582,162,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,115,0,0
1572365698582,195,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,120,0,0
1572365698605,186,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,106,0,0
1572365698565,230,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,148,0,1
1572365698620,181,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,100,0,0
1572365698610,195,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,123,0,0
1572365698615,197,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,112,0,0
1572365698615,203,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,124,0,0
1572365698600,223,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,141,0,0
1572365698629,203,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,137,0,1
1572365698629,208,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,126,0,0
1572365698651,193,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,133,0,0
1572365698647,208,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,126,0,0
1572365698669,197,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,167,0,1
1572365698660,211,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,179,0,2
1572365698777,184,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,123,0,0
1572365698805,157,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,100,0,0
1572365698744,228,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,164,0,0
1572365698796,189,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,118,0,0
1572365698813,175,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,111,0,1
1572365698793,197,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,121,0,0
1572365698819,178,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,108,0,0
1572365698802,198,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,132,0,0
1572365698824,187,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,122,0,0
1572365698832,184,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,117,0,0
1572365698837,191,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,129,0,0
1572365698845,187,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,115,0,0
1572365698856,176,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,127,0,0
1572365698866,188,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,158,0,0
1572365698872,210,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,194,0,0
1572365698962,167,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,135,0,0
1572365698973,174,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,124,0,0
1572365698962,208,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,142,0,0
1572365698985,191,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,124,0,0
1572365698998,189,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,118,0,0
1572365698990,212,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,128,0,2
1572365698988,227,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,133,0,0
1572365699032,201,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,102,0,1
1572365699001,247,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,136,0,0
1572365699011,245,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,128,0,1
1572365699032,236,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,124,0,4
1572365699029,246,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,138,0,0
1572365699055,245,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,233,0,0
1572365699017,298,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,279,0,0
1572365699082,238,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,226,0,0
1572365699129,273,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,207,0,0
1572365699177,239,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,175,0,0
1572365699170,259,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,182,0,0
1572365699215,223,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,143,0,0
1572365699233,213,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,136,0,0
1572365699189,259,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,174,0,0
1572365699249,202,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,125,0,0
1572365699202,251,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,180,0,0
1572365699148,319,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,239,0,0
1572365699257,214,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,143,0,0
1572365699269,211,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,159,0,0
1572365699275,207,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,162,0,0
1572365699301,203,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,195,0,0
1572365699315,198,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,187,0,0
1572365699320,209,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,189,0,0
1572365699403,150,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,125,0,0
1572365699417,151,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,117,0,0
1572365699430,144,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,109,0,0
